indroea,event_id,inicio,fin,duracion,deficit_hm3
9071,1868,2004-01-11,2004-01-17,7,0.09722160000000003
9071,1869,2004-02-05,2004-02-17,13,1.0178846824982983
9071,1870,2006-12-25,2007-01-31,38,1.636871104761536
9071,1871,2008-02-16,2008-03-05,19,0.11550384000000005
9071,1872,2012-04-03,2012-04-10,8,0.06590160000000012
9071,1873,2012-08-10,2012-10-10,62,0.6141744000000002
9071,1874,2015-11-10,2015-11-19,10,0.13521600000000006
9071,1875,2015-12-19,2016-01-03,16,0.6903273600000002
9071,1876,2016-12-13,2017-01-10,29,0.9079488647615357
9071,1877,2017-04-16,2017-08-04,111,6.414452640000001
9071,1878,2017-11-21,2017-11-30,10,0.18731520000000007
9071,1879,2019-01-03,2019-01-20,18,1.1136586247615359
9071,1880,2019-03-26,2019-04-22,28,0.5707368000000002
9071,1881,2019-05-08,2019-05-16,9,0.08951040000000005
9071,1882,2019-06-12,2019-08-11,61,0.5058892800000002
9071,1883,2020-02-20,2020-03-02,12,0.20767536000000003
9071,1884,2020-11-25,2020-12-04,10,0.13780800000000004
9071,1885,2021-04-08,2021-06-03,57,3.4861752
9073,1886,1977-05-07,1977-05-19,13,0.030188160000000002
9073,1887,1982-05-06,1982-05-26,21,0.06571152
9073,1888,1989-11-03,1989-11-19,17,0.019776960000000007
9073,1889,1989-12-01,1989-12-23,23,0.03793824000000001
9073,1890,1990-01-04,1990-01-28,25,0.055175040000000015
9073,1891,1990-03-10,1990-09-13,188,0.8201736000000001
9073,1892,1990-11-04,1990-11-08,5,0.009547200000000002
9073,1893,1991-02-01,1991-03-05,33,0.03755808000000002
9073,1894,1991-06-12,1991-06-28,17,0.009892799999999998
9073,1895,1993-02-17,1993-03-09,21,0.004233599999999998
9073,1896,1993-04-04,1993-04-22,19,0.03460320000000001
9073,1897,1994-06-05,1994-06-11,7,0.0028123200000000014
9073,1898,1995-10-25,1995-11-11,18,0.0091152
9073,1899,2002-02-21,2002-02-25,5,0.0027820799999999997
9073,1900,2002-04-24,2002-05-05,12,0.006320160000000002
9073,1901,2002-05-22,2002-06-04,14,0.021492000000000004
9073,1902,2003-07-14,2003-08-14,32,0.0045403200000000005
9073,1903,2004-12-17,2005-08-20,247,0.53816832
9073,1904,2005-10-10,2005-11-26,48,0.023276160000000004
9073,1905,2005-12-23,2005-12-29,7,0.0017625600000000003
9073,1906,2006-06-09,2006-06-17,9,0.004212
9073,1907,2011-10-09,2011-11-02,25,0.005227200000000002
9073,1908,2011-11-26,2012-04-28,155,0.22039776000000005
9073,1909,2015-11-16,2016-01-03,49,0.05625504000000001
9073,1910,2016-01-29,2016-02-07,10,0.003952799999999999
9073,1911,2016-09-05,2016-10-23,49,0.005590080000000002
9073,1912,2017-11-09,2017-12-25,47,0.05430240000000001
9073,1913,2019-08-09,2019-11-03,87,0.016657920000000007
9074,1914,1980-09-19,1980-10-10,22,0.2242512000000001
9074,1915,1981-11-21,1981-12-06,16,0.39738815999999993
9074,1916,1982-04-12,1982-06-07,57,2.1098664000000005
9074,1917,1982-07-05,1982-07-17,13,0.03944159999999999
9074,1918,1989-01-21,1989-02-08,19,0.035683200000000095
9074,1919,1989-03-07,1989-04-03,28,0.5044032000000003
9074,1920,1989-10-01,1989-10-31,31,0.13119840000000013
9074,1921,1989-12-07,1989-12-21,15,0.10601280000000024
9074,1922,1990-01-06,1990-04-09,94,12.663496800000004
9074,1923,1990-05-14,1990-11-20,191,5.889719520000002
9074,1924,1990-12-06,1990-12-10,5,0.04678560000000009
9074,1925,1991-09-04,1991-09-10,7,0.07266240000000004
9074,1926,1992-01-16,1992-01-23,8,0.14400720000000006
9074,1927,1992-02-04,1992-03-23,49,3.2357880000000003
9074,1928,1995-06-20,1995-06-30,11,0.23330160000000008
9074,1929,1995-07-23,1995-09-17,57,0.34185024
9074,1930,1996-07-02,1996-07-18,17,0.0742608
9074,1931,1996-10-30,1996-11-17,19,0.21123072000000015
9074,1932,1997-04-06,1997-05-13,38,2.4222456
9074,1933,2000-03-17,2000-03-27,11,0.11255760000000013
9074,1934,2000-06-18,2000-07-09,22,0.26961119999999994
9074,1935,2001-06-01,2001-07-02,32,0.6809616000000001
9074,1936,2002-04-24,2002-05-02,9,0.2061504
9074,1937,2003-07-11,2003-08-27,48,0.5092416000000002
9074,1938,2003-11-18,2004-01-17,61,8.268484655836813
9074,1939,2005-07-13,2005-07-30,18,0.05512320000000004
9074,1940,2006-05-21,2006-06-15,26,0.8101728
9074,1941,2006-11-06,2006-12-05,30,0.24046848000000007
9074,1942,2006-12-25,2007-01-22,29,2.471397171893154
9074,1943,2007-12-30,2008-01-10,12,0.23594449864983136
9074,1944,2008-01-24,2008-03-04,41,1.8767376000000007
9074,1945,2011-01-26,2011-02-18,24,0.12128400000000006
9074,1946,2012-03-28,2012-04-13,17,0.2564784000000002
9074,1947,2012-08-16,2012-09-28,44,0.3176323200000002
9074,1948,2013-10-19,2013-11-10,23,0.08989056000000004
9074,1949,2014-10-06,2014-11-01,27,0.10061280000000011
9074,1950,2015-12-11,2016-01-03,24,0.8151230732433226
9074,1951,2016-12-31,2017-01-07,8,0.04496272924720733
9074,1952,2017-04-15,2017-05-26,42,0.5123088000000003
9075,1953,1974-01-04,1974-02-05,33,0.26539920000000006
9075,1954,1982-04-16,1982-06-02,48,1.0351584
9075,1955,1985-12-13,1985-12-30,18,0.059322240000000026
9075,1956,1986-07-09,1986-07-18,10,0.022157280000000005
9075,1957,1986-11-10,1986-12-13,34,0.04366655999999997
9075,1958,1989-01-30,1989-04-03,64,1.7365363200000004
9075,1959,1993-01-15,1993-03-03,48,1.12637088
9075,1960,1993-03-31,1993-04-12,13,0.1484784
9075,1961,1994-07-01,1994-09-21,83,0.18391536000000003
9075,1962,1995-06-14,1995-06-22,9,0.06922800000000001
9075,1963,1995-07-28,1995-12-23,149,0.46278432000000014
9075,1964,1996-07-03,1996-07-31,29,0.053762400000000016
9075,1965,1997-05-05,1997-05-13,9,0.019807200000000014
9075,1966,1999-08-14,1999-09-23,41,0.016571520000000003
9075,1967,2000-06-21,2000-07-08,18,0.018468000000000005
9075,1968,2000-09-07,2000-10-11,35,0.039597120000000006
9075,1969,2001-06-03,2001-07-14,42,0.31834512000000004
9075,1970,2001-08-08,2001-09-29,53,0.046975680000000006
9075,1971,2001-10-13,2001-11-08,27,0.02341440000000001
9075,1972,2002-07-24,2002-08-08,16,0.0271296
9075,1973,2006-05-27,2006-06-15,20,0.02123280000000004
9075,1974,2006-11-04,2007-01-29,87,0.99093024
9075,1975,2007-12-07,2008-03-18,103,2.0448504000000005
9075,1976,2010-04-04,2010-05-03,30,0.188676
9075,1977,2011-02-07,2011-02-14,8,0.03780000000000002
9075,1978,2011-11-24,2011-12-16,23,0.11712384
9075,1979,2012-03-13,2012-04-14,33,0.9982872
9075,1980,2016-12-31,2017-01-10,11,0.026049600000000016
9075,1981,2017-03-04,2017-03-25,22,0.07173360000000001
9075,1982,2017-04-15,2017-06-23,70,1.6419240000000002
9075,1983,2017-09-25,2017-12-01,68,0.17537472
9075,1984,2021-05-08,2021-06-03,27,0.07333200000000005
9076,1985,1981-09-13,1981-09-21,9,0.04204310301280917
9076,1986,1993-09-28,1993-12-24,88,1.5163843661555116
9076,1987,1994-01-16,1994-01-25,10,0.1486944
9076,1988,1995-02-10,1995-03-07,26,0.3400704000000001
9076,1989,1995-04-06,1995-04-10,5,0.050500800000000005
9076,1990,1996-11-10,1996-11-17,8,0.032400000000000005
9076,1991,1997-03-10,1997-03-16,7,0.05905439999999999
9076,1992,2001-06-23,2001-07-08,16,0.06890400000000006
9076,1993,2001-08-11,2001-11-07,89,0.16593828179686107
9076,1994,2001-12-21,2002-02-17,59,0.33402240000000005
9076,1995,2002-05-27,2002-06-29,34,0.36123840000000007
9076,1996,2002-08-07,2002-08-14,8,0.07361280000000003
9076,1997,2002-08-29,2002-09-16,19,0.07909747501353061
9076,1998,2002-10-15,2002-11-01,18,0.31959360000000003
9076,1999,2002-11-13,2002-11-26,14,0.14256000000000002
9076,2000,2002-12-09,2003-02-19,73,0.6332688000000001
9076,2001,2003-03-09,2003-05-16,69,1.3377744000000005
9076,2002,2003-09-09,2003-10-05,27,0.07553916824824106
9076,2003,2003-10-30,2003-11-10,12,0.050544000000000006
9076,2004,2003-11-29,2003-12-11,13,0.1000512
9076,2005,2003-12-28,2004-01-06,10,0.07577280000000002
9076,2006,2004-09-30,2004-10-12,13,0.02940730824463291
9076,2007,2004-10-25,2004-11-08,15,0.02021760000000002
9076,2008,2004-11-23,2004-12-16,24,0.1052352
9076,2009,2005-01-13,2005-01-17,5,0.08380800000000001
9076,2010,2005-03-02,2005-03-11,10,0.04242240000000001
9076,2011,2006-05-28,2006-06-11,15,0.07024320000000003
9076,2012,2008-02-01,2008-03-24,53,0.214272
9076,2013,2009-04-01,2009-04-06,6,0.036244799999999994
9076,2014,2011-01-18,2011-02-13,27,0.08212320000000002
9076,2015,2011-04-08,2011-06-06,60,0.2509056
9076,2016,2011-06-24,2011-07-18,25,0.19169342478802098
9076,2017,2011-08-18,2011-08-28,11,0.028857600000000018
9076,2018,2012-03-14,2012-03-31,18,0.05633280000000002
9076,2019,2015-11-11,2015-11-23,13,0.063504
9076,2020,2015-12-14,2016-01-03,21,0.08117279999999998
9076,2021,2016-04-21,2016-05-22,32,0.07534079999999999
9076,2022,2016-06-08,2016-06-15,8,0.025444800000000024
9076,2023,2016-07-24,2016-08-25,33,0.20926991852787302
9076,2024,2016-09-17,2016-10-05,19,0.17421795186721994
9076,2025,2016-12-07,2017-01-09,34,0.10043999999999997
9076,2026,2017-01-21,2017-01-29,9,0.0619488
9076,2027,2017-02-21,2017-06-18,118,0.8153136000000001
9076,2028,2019-07-14,2019-07-22,9,0.08065188136388252
9076,2029,2019-10-08,2019-10-14,7,0.024964870575500515
9078,2030,1981-11-16,1981-12-14,29,0.0025747200000000004
9078,2031,1982-05-27,1982-06-15,20,0.012839040000000003
9078,2032,1983-08-07,1983-10-15,70,0.008631360000000005
9078,2033,1985-11-11,1985-11-23,13,0.011966400000000004
9078,2034,1985-12-14,1986-01-18,36,0.014977440000000005
9078,2035,1986-06-29,1986-07-13,15,0.0019051200000000002
9078,2036,1989-01-29,1989-02-25,28,0.03319920000000001
9078,2037,1989-03-26,1989-04-02,8,0.017055360000000006
9078,2038,1989-04-23,1989-04-28,6,0.00597024
9078,2039,1989-06-24,1989-07-06,13,0.005399999999999999
9078,2040,1990-04-06,1990-04-17,12,0.002751840000000001
9078,2041,1990-07-18,1990-08-21,35,0.019008000000000008
9078,2042,1990-10-07,1990-10-26,20,0.003620160000000002
9078,2043,1991-01-31,1991-02-19,20,0.017759520000000015
9078,2044,1992-05-03,1992-06-14,43,0.036797760000000006
9078,2045,1993-02-26,1993-04-24,58,0.07373376000000001
9078,2046,1995-05-11,1995-05-18,8,0.004669920000000001
9078,2047,1997-04-03,1997-05-12,40,0.05737392
9078,2048,2002-01-06,2002-01-30,25,0.004302720000000002
9078,2049,2003-05-20,2003-05-26,7,0.003460320000000002
9078,2050,2005-06-06,2005-07-06,31,0.01073952
9078,2051,2005-10-22,2005-11-08,18,0.005184
9078,2052,2007-11-27,2008-01-02,37,0.009828000000000002
9078,2053,2008-02-03,2008-03-21,48,0.043657919999999996
9078,2054,2009-07-28,2009-08-04,8,0.0025401600000000005
9078,2055,2011-01-24,2011-01-28,5,0.003542400000000001
9078,2056,2011-05-02,2011-06-05,35,0.034015680000000006
9078,2057,2011-08-21,2011-09-29,40,0.0065750400000000025
9078,2058,2012-01-04,2012-02-02,30,0.03545856000000002
9078,2059,2012-02-20,2012-04-15,56,0.09126864
9078,2060,2012-08-28,2012-09-14,18,0.0034819200000000016
9078,2061,2016-11-08,2016-11-16,9,0.0025488000000000004
9078,2062,2016-12-07,2017-01-10,35,0.02811024
9078,2063,2017-04-26,2017-05-08,13,0.0028900799999999997
9078,2064,2019-04-18,2019-04-24,7,0.00952128
9078,2065,2019-10-01,2019-10-15,15,0.00579744
9078,2066,2021-04-19,2021-05-01,13,0.004829759999999999
9079,2067,1982-04-11,1982-07-16,97,2.2329864000000006
9079,2068,1985-11-19,1985-12-23,35,0.36207648000000003
9079,2069,1986-11-07,1986-11-14,8,0.017072640000000007
9079,2070,1989-01-28,1989-02-24,28,0.42557184000000003
9079,2071,1990-03-10,1990-04-03,25,0.15500159999999996
9079,2072,1992-02-06,1992-02-13,8,0.06861456000000002
9079,2073,1992-02-25,1992-03-14,19,0.26976672
9079,2074,1993-01-16,1993-04-14,89,2.1309091200000005
9079,2075,1995-04-08,1995-04-22,15,0.03520800000000002
9079,2076,1995-05-06,1995-05-12,7,0.023392799999999988
9079,2077,1996-10-01,1996-11-17,48,0.31053024000000007
9079,2078,1997-03-06,1997-05-05,61,0.86476464
9079,2079,2001-11-05,2001-11-09,5,0.017089920000000005
9079,2080,2001-12-05,2002-02-05,63,0.4861166400000001
9079,2081,2003-04-27,2003-05-05,9,0.15856128000000005
9079,2082,2003-07-11,2003-08-28,49,0.03926880000000001
9079,2083,2005-07-13,2005-08-18,37,0.025479360000000006
9079,2084,2006-05-29,2006-06-13,16,0.04485888000000001
9079,2085,2006-07-04,2006-09-13,72,0.024096960000000008
9079,2086,2007-01-11,2007-01-22,12,0.06715440000000004
9079,2087,2008-02-27,2008-03-06,9,0.057123360000000026
9079,2088,2011-05-10,2011-05-28,19,0.03500928000000004
9079,2089,2011-10-01,2011-11-02,33,0.04346784000000001
9079,2090,2011-11-25,2011-12-14,20,0.08638272000000002
9079,2091,2015-11-09,2015-11-21,13,0.12483072000000002
9079,2092,2015-12-24,2016-01-03,11,0.11564640000000004
9079,2093,2016-10-20,2016-11-05,17,0.027025920000000002
9079,2094,2016-12-06,2017-01-10,36,0.34240752
9079,2095,2017-05-15,2017-07-23,70,0.3289464
9079,2096,2018-10-22,2018-10-29,8,0.019008000000000004
9079,2097,2019-01-01,2019-01-20,20,0.28521072000000003
9079,2098,2019-08-17,2019-10-19,64,0.059304960000000025
9079,2099,2020-02-16,2020-02-26,11,0.04744223999999999
9079,2100,2021-04-19,2021-05-09,21,0.042279840000000006
9080,2101,1977-09-12,1977-10-05,24,0.10010303999999999
9080,2102,1978-11-20,1978-12-01,12,0.015828480000000013
9080,2103,1980-08-20,1980-08-26,7,0.023569920000000005
9080,2104,1981-05-30,1981-06-05,7,0.16314048000000003
9080,2105,1981-07-28,1981-08-18,22,0.08164800000000001
9080,2106,1981-09-01,1981-09-09,9,0.03044736
9080,2107,1981-11-21,1981-11-28,8,0.03672864000000002
9080,2108,1982-08-31,1982-09-13,14,0.01859328
9080,2109,1983-09-16,1983-12-18,94,0.26048736000000006
9080,2110,1984-02-24,1984-03-16,22,0.10891584000000003
9080,2111,1986-04-08,1986-04-20,13,0.14729904
9080,2112,1986-06-06,1986-09-15,102,0.25180847999999995
9080,2113,1986-10-09,1986-11-12,35,0.1174608
9080,2114,1988-08-25,1988-10-14,51,0.02814912
9080,2115,1988-11-12,1988-12-03,22,0.26082432000000005
9080,2116,1989-01-02,1989-02-22,52,0.12162960000000002
9080,2117,1992-07-23,1992-08-06,15,0.02633472
9080,2118,1993-01-22,1993-04-11,80,0.61675344
9080,2119,1994-12-06,1994-12-29,24,0.13610592000000002
9080,2120,1995-04-19,1995-04-27,9,0.08462448000000003
9080,2121,1995-10-24,1995-11-07,15,0.014826240000000017
9080,2122,1997-03-20,1997-05-03,45,0.54510192
9080,2123,2000-01-25,2000-01-31,7,0.010203839999999994
9080,2124,2000-03-15,2000-03-26,12,0.05582304
9080,2125,2001-12-13,2002-01-13,32,0.09708336000000004
9080,2126,2003-05-14,2003-05-21,8,0.013590720000000002
9080,2127,2005-02-23,2005-03-12,18,0.03948480000000001
9080,2128,2006-04-29,2006-07-12,75,0.3188376000000002
9080,2129,2007-11-07,2007-11-19,13,0.10971936
9080,2130,2008-03-05,2008-03-10,6,0.01562543999999999
9080,2131,2009-01-11,2009-01-18,8,0.024287040000000006
9080,2132,2011-04-27,2011-07-03,68,0.7992734400000001
9080,2133,2012-02-02,2012-02-23,22,0.12676608
9080,2134,2015-05-15,2015-06-08,25,0.020321280000000018
9080,2135,2015-12-21,2015-12-31,11,0.023353920000000018
9080,2136,2016-12-15,2017-01-10,27,0.23163408000000005
9080,2137,2018-10-22,2018-10-29,8,0.011646720000000011
9080,2138,2019-01-01,2019-01-24,24,0.22987152000000005
9080,2139,2020-03-29,2020-04-05,8,0.011521440000000008
9080,2140,2020-12-02,2020-12-09,8,0.011473920000000007
9080,2141,2021-04-04,2021-05-08,35,0.3068928000000001
9083,2142,1974-05-01,1974-05-13,13,7.173403199999999
9083,2143,1983-01-18,1983-11-06,293,118.25330136059006
9083,2144,1983-11-20,1984-03-14,116,5.596963126959975
9083,2145,1984-10-14,1984-10-28,15,0.5463072
9083,2146,1985-03-15,1985-03-20,6,0.33941236958631704
9083,2147,1985-09-21,1985-09-30,10,1.397952
9083,2148,1985-12-02,1985-12-24,23,0.44934912000000016
9083,2149,1986-11-22,1986-12-21,30,0.23509440000000031
9083,2150,1990-04-23,1990-05-24,32,1.6020633600000005
9083,2151,1992-01-05,1992-01-16,12,0.18830880000000025
9083,2152,1995-12-03,1995-12-15,13,0.5593536
9083,2153,2000-04-02,2000-04-16,15,0.7829697600000001
9083,2154,2002-04-18,2002-04-28,11,1.2797568000000004
9083,2155,2005-06-05,2005-06-23,19,0.5077598400000004
9083,2156,2006-05-24,2006-06-29,37,5.472969120000001
9083,2157,2009-04-09,2009-04-15,7,0.9692913600000002
9083,2158,2012-02-24,2012-04-07,44,1.2796358400000003
9083,2159,2012-08-02,2012-08-12,11,0.1963699200000001
9083,2160,2015-05-27,2015-06-01,6,1.12651344
9083,2161,2015-06-30,2015-08-02,34,1.6917984
9083,2162,2015-12-27,2016-01-17,22,0.6406560000000002
9083,2163,2016-02-04,2016-04-04,61,6.803504566959974
9083,2164,2016-06-07,2016-06-19,13,0.26783135999999996
9083,2165,2016-07-01,2016-11-21,144,11.182354560000004
9083,2166,2016-12-17,2017-02-11,57,1.9149264000000004
9083,2167,2017-06-02,2018-02-03,247,22.746994560000005
9083,2168,2018-07-28,2018-08-12,16,0.19332000000000013
9083,2169,2019-03-30,2019-04-25,27,1.5839366400000003
9083,2170,2019-06-16,2019-07-06,21,1.51996608
9083,2171,2019-07-20,2019-08-19,31,0.39375072000000005
9083,2172,2021-04-17,2021-05-30,44,3.8176185599999997
9083,2173,2021-07-14,2021-07-24,11,0.6455764800000002
9084,2174,1976-10-01,1976-10-16,16,0.025920000000000002
9084,2175,1983-01-13,1983-01-22,10,0.012787200000000002
9084,2176,1983-06-26,1983-08-27,63,0.08001504000000001
9084,2177,1983-11-23,1983-12-10,18,0.031104000000000003
9084,2178,1983-12-25,1984-01-30,37,0.05944320000000001
9084,2179,1984-04-01,1984-04-14,14,0.023068800000000004
9084,2180,1984-04-29,1984-05-12,14,0.024192
9084,2181,1984-09-25,1984-09-30,6,0.00864
9084,2182,1986-11-23,1986-12-15,23,0.027648000000000002
9084,2183,1992-02-12,1992-02-27,16,0.027648000000000002
9084,2184,1992-06-16,1992-07-02,17,0.029376000000000003
9084,2185,1992-07-17,1992-08-05,20,0.017807040000000003
9084,2186,1997-03-14,1997-04-08,26,0.0075168000000000006
9084,2187,2000-02-09,2000-03-13,34,0.016934400000000002
9084,2188,2008-05-07,2008-05-11,5,0.007603200000000001
9084,2189,2014-04-12,2014-05-01,20,0.0331776
9085,2190,1985-12-09,1986-01-03,26,0.10660032
9085,2191,1986-11-10,1986-11-23,14,0.016882560000000015
9085,2192,1986-12-08,1986-12-14,7,0.026913600000000003
9085,2193,1989-01-03,1989-02-24,53,0.14219280000000006
9085,2194,1989-03-24,1989-04-05,13,0.024019200000000015
9085,2195,1990-02-03,1990-02-12,10,0.019474560000000016
9085,2196,1990-02-26,1990-04-05,39,0.3033504000000001
9085,2197,1992-02-15,1992-03-25,40,0.2645222400000001
9085,2198,1993-02-13,1993-03-08,24,0.01502927999999999
9085,2199,1994-07-27,1994-08-14,19,0.028071360000000007
9085,2200,1994-08-29,1994-09-11,14,0.04978368
9085,2201,1995-04-14,1995-06-09,57,0.15018048000000003
9085,2202,1995-11-08,1995-12-02,25,0.02592864000000001
9085,2203,1997-04-06,1997-04-28,23,0.07227792000000001
9085,2204,2000-01-22,2000-02-15,25,0.09113904000000002
9085,2205,2000-03-18,2000-03-24,7,0.012337920000000004
9085,2206,2001-06-05,2001-06-28,24,0.023626080000000008
9085,2207,2001-12-11,2002-01-02,23,0.07275744
9085,2208,2002-03-29,2002-05-08,41,0.27604800000000007
9085,2209,2002-05-24,2002-07-25,63,0.05270400000000002
9085,2210,2007-11-24,2007-12-10,17,0.024995519999999997
9085,2211,2011-07-31,2011-09-30,62,0.09891936000000005
9085,2212,2016-12-23,2017-01-10,19,0.04346784000000002
9085,2213,2017-06-08,2017-12-08,184,0.4300689600000001
9085,2214,2019-01-08,2019-01-21,14,0.041234400000000004
9085,2215,2019-04-06,2019-05-16,41,0.11536992000000003
9085,2216,2019-06-24,2019-07-25,32,0.01337472000000001
9085,2217,2019-08-15,2019-11-05,83,0.10698912000000003
9085,2218,2021-04-25,2021-06-03,40,0.052241760000000026
9086,2219,1975-12-23,1975-12-27,5,0.004492800000000002
9086,2220,1993-03-14,1993-04-24,42,0.025289280000000008
9086,2221,1997-04-15,1997-05-25,41,0.02211840000000001
9086,2222,2002-02-09,2002-06-27,139,0.16436304000000004
9086,2223,2004-07-24,2004-08-09,17,0.0016156800000000004
9086,2224,2004-10-28,2004-11-08,12,0.0036115200000000013
9086,2225,2005-06-04,2005-09-29,118,0.030317760000000003
9086,2226,2007-01-01,2007-02-08,39,0.007650719999999999
9086,2227,2007-11-30,2008-05-09,162,0.17935776
9086,2228,2009-07-02,2009-08-17,47,0.004881599999999999
9086,2229,2009-09-14,2009-10-28,45,0.014973120000000003
9086,2230,2010-11-10,2010-12-18,39,0.007058880000000001
9086,2231,2011-05-27,2011-06-03,8,0.0031752000000000004
9086,2232,2011-06-22,2011-06-28,7,0.0033004800000000006
9086,2233,2011-10-22,2011-11-17,27,0.004363200000000002
9086,2234,2012-01-12,2012-04-13,93,0.10649664
9086,2235,2012-05-11,2012-06-18,39,0.05576688000000001
9086,2236,2012-09-08,2012-10-18,41,0.0036547200000000015
9086,2237,2014-06-21,2014-07-01,11,0.010679039999999999
9086,2238,2014-07-31,2014-09-27,59,0.0054950400000000005
9086,2239,2016-06-09,2016-06-13,5,0.0010583999999999997
9086,2240,2016-07-20,2016-08-26,38,0.003693600000000001
9086,2241,2016-09-07,2016-09-12,6,0.00148608
9086,2242,2016-09-29,2017-01-13,107,0.06312384000000001
9086,2243,2019-08-24,2019-09-01,9,0.0042940800000000005
9086,2244,2019-09-27,2019-10-12,16,0.0013737600000000008
9087,2245,1981-06-10,1981-06-19,10,0.004968000000000003
9087,2246,1981-11-12,1981-12-01,20,0.2083727571789266
9087,2247,1981-12-13,1981-12-17,5,0.007257600000000005
9087,2248,1982-04-11,1982-05-15,35,0.01676160000000001
9087,2249,1982-06-20,1982-08-27,69,0.06458400000000002
9087,2250,1982-09-25,1982-09-30,6,0.007084800000000001
9087,2251,1983-01-19,1983-02-08,21,0.37007460131291164
9087,2252,1983-04-17,1983-06-09,54,0.04920480000000002
9087,2253,1983-08-03,1983-09-15,44,0.029376000000000013
9087,2254,1983-10-07,1984-02-10,127,1.6392984698872268
9087,2255,1984-09-16,1984-09-23,8,0.005097600000000002
9087,2256,1984-10-30,1984-11-05,7,0.009590400000000004
9087,2257,1985-10-16,1985-11-20,36,0.02090880000000001
9087,2258,1985-12-19,1986-01-18,31,0.42169034654098736
9087,2259,1987-05-10,1987-05-18,9,0.013435200000000005
9087,2260,1992-02-11,1992-02-15,5,0.013305599999999992
9087,2261,1993-01-24,1993-01-29,6,0.04237920000000001
9087,2262,1993-12-04,1993-12-18,15,0.01140480000000001
9087,2263,1994-01-30,1994-03-07,37,0.3888506137013985
9087,2264,1994-08-04,1994-09-28,56,0.08994239999999999
9087,2265,1994-12-02,1995-05-07,157,1.946855516041075
9087,2266,1995-05-20,1995-12-11,206,0.931554296717725
9087,2267,1998-06-17,1998-06-25,9,0.010800000000000002
9087,2268,2000-10-03,2000-10-12,10,0.007603200000000002
9087,2269,2001-12-07,2001-12-31,25,0.05063491317959947
9087,2270,2002-02-09,2002-03-08,28,0.7794173659653293
9087,2271,2002-04-24,2002-04-30,7,0.004968000000000002
9087,2272,2006-05-16,2006-07-05,51,0.012398400000000002
9087,2273,2018-02-02,2018-02-12,11,0.20994576105032595
9087,2274,2019-03-05,2019-03-15,11,0.008294400000000002
9088,2275,1982-02-07,1982-02-12,6,0.032676479999999994
9088,2276,1982-12-12,1983-02-28,79,0.4317364800000001
9088,2277,1983-11-22,1984-01-09,49,0.06314976000000004
9088,2278,1984-03-09,1984-03-25,17,0.06808752000000001
9088,2279,1984-04-23,1984-05-06,14,0.10788336000000001
9088,2280,1985-10-02,1985-10-27,26,0.33384959999999997
9088,2281,1995-03-27,1995-04-25,30,0.25677216
9088,2282,2009-10-21,2009-12-25,66,0.10899360000000008
9088,2283,2010-03-25,2010-05-03,40,0.37393055999999997
9088,2284,2010-06-02,2010-07-20,49,0.05988816000000001
9088,2285,2010-08-05,2010-10-09,66,0.09215423999999998
9088,2286,2010-11-17,2011-03-13,117,0.35354448000000005
9088,2287,2011-06-15,2011-08-04,51,0.11808288
9088,2288,2011-08-29,2011-11-20,84,0.049360320000000034
9088,2289,2012-02-29,2012-10-09,224,1.6821864000000004
9088,2290,2014-03-01,2014-07-01,123,1.4794185600000003
9088,2291,2014-07-15,2014-09-08,56,0.16127856
9091,2292,1975-01-04,1975-01-19,16,0.04777920000000003
9091,2293,1975-12-04,1975-12-14,11,0.033782400000000004
9091,2294,1976-01-20,1976-02-03,15,0.030672000000000012
9091,2295,1978-10-24,1978-12-12,50,0.25317792000000006
9091,2296,1981-12-03,1981-12-11,9,0.05572800000000001
9091,2297,1983-04-05,1983-04-24,20,0.2219616
9091,2298,1985-10-13,1985-11-07,26,0.053784000000000005
9091,2299,1989-01-03,1989-02-23,52,0.9249119999999998
9091,2300,1991-05-17,1991-06-05,20,0.13456800000000008
9091,2301,1992-05-10,1992-05-22,13,0.2595024
9091,2302,1995-04-06,1995-05-16,41,0.3459024000000001
9091,2303,1995-09-28,1995-11-10,44,0.31471200000000005
9091,2304,2000-02-24,2000-03-23,29,0.2235600000000001
9091,2305,2004-11-20,2004-12-01,12,0.10497600000000003
9091,2306,2004-12-24,2005-04-14,112,1.86049872
9091,2307,2005-04-27,2005-05-12,16,0.2696976000000001
9091,2308,2005-05-25,2005-07-10,47,0.2903040000000002
9091,2309,2005-09-14,2005-10-10,27,0.1337472
9091,2310,2007-10-25,2007-11-20,27,0.07698240000000003
9091,2311,2007-12-05,2008-01-02,29,0.16463520000000004
9091,2312,2012-01-26,2012-04-04,70,0.6846768000000002
9091,2313,2012-08-03,2012-09-30,59,0.4574880000000001
9091,2314,2015-12-13,2016-01-03,22,0.15189120000000003
9091,2315,2016-07-06,2016-09-01,58,0.6227712000000001
9091,2316,2017-04-21,2017-05-10,20,0.9189504000000002
9091,2317,2017-06-12,2017-06-25,14,0.16273440000000003
9091,2318,2017-08-02,2017-09-24,54,0.20139840000000006
9091,2319,2017-11-11,2017-12-10,30,0.10532160000000004
9091,2320,2019-03-26,2019-04-05,11,0.11629440000000002
9091,2321,2019-06-23,2019-08-02,41,0.31713120000000006
9091,2322,2021-04-06,2021-04-26,21,0.12597120000000006
9091,2323,2021-05-19,2021-06-11,24,0.22291200000000008
9091,2324,2021-06-29,2021-08-01,34,0.04609440000000004
